2026-05-17 20:09:43,100.474,37.153,Moderate
2026-05-18 16:46:39,100.474,37.153,Moderate
2026-05-18 16:47:15,100.474,37.153,Moderate
2026-05-18 21:04:20,100.474,37.153,Moderate
